ImageID,"(T_A, T_B)",optA_img,optB_img,true_img,baseline_img,humanChoice,rejectionChoice
309,"(np.float64(0.21340557712914085), np.float64(0.7931396515846626))",DPO_dataset/Img_A/A_309.png,DPO_dataset/Img_B/B_309.png,DPO_dataset/Img_true/Real_309.png,DPO_dataset/Img_baseline/Baseline_309.png,,
310,"(np.float64(0.27689461249338565), np.float64(0.658562259618396))",DPO_dataset/Img_A/A_310.png,DPO_dataset/Img_B/B_310.png,DPO_dataset/Img_true/Real_310.png,DPO_dataset/Img_baseline/Baseline_310.png,DPO_dataset/Img_B/B_310.png,DPO_dataset/Img_B/B_310.png
311,"(np.float64(0.3878054480221302), np.float64(0.9040827950631295))",DPO_dataset/Img_A/A_311.png,DPO_dataset/Img_B/B_311.png,DPO_dataset/Img_true/Real_311.png,DPO_dataset/Img_baseline/Baseline_311.png,,
312,"(np.float64(0.3727874266375845), np.float64(0.6435433275668694))",DPO_dataset/Img_A/A_312.png,DPO_dataset/Img_B/B_312.png,DPO_dataset/Img_true/Real_312.png,DPO_dataset/Img_baseline/Baseline_312.png,DPO_dataset/Img_B/B_312.png,DPO_dataset/Img_B/B_312.png
313,"(np.float64(0.14373566963057394), np.float64(0.9386808229022687))",DPO_dataset/Img_A/A_313.png,DPO_dataset/Img_B/B_313.png,DPO_dataset/Img_true/Real_313.png,DPO_dataset/Img_baseline/Baseline_313.png,DPO_dataset/Img_A/A_313.png,DPO_dataset/Img_B/B_313.png
314,"(np.float64(0.33843554500858575), np.float64(0.8650737063697379))",DPO_dataset/Img_A/A_314.png,DPO_dataset/Img_B/B_314.png,DPO_dataset/Img_true/Real_314.png,DPO_dataset/Img_baseline/Baseline_314.png,DPO_dataset/Img_A/A_314.png,DPO_dataset/Img_B/B_314.png
315,"(np.float64(0.2473626150554436), np.float64(0.7828386243323567))",DPO_dataset/Img_A/A_315.png,DPO_dataset/Img_B/B_315.png,DPO_dataset/Img_true/Real_315.png,DPO_dataset/Img_baseline/Baseline_315.png,,
316,"(np.float64(0.17676525566294504), np.float64(0.9284390579421352))",DPO_dataset/Img_A/A_316.png,DPO_dataset/Img_B/B_316.png,DPO_dataset/Img_true/Real_316.png,DPO_dataset/Img_baseline/Baseline_316.png,,
317,"(np.float64(0.3216708549401058), np.float64(0.9164581141478341))",DPO_dataset/Img_A/A_317.png,DPO_dataset/Img_B/B_317.png,DPO_dataset/Img_true/Real_317.png,DPO_dataset/Img_baseline/Baseline_317.png,DPO_dataset/Img_A/A_317.png,DPO_dataset/Img_A/A_317.png
318,"(np.float64(0.34036748058648114), np.float64(0.7827148279636986))",DPO_dataset/Img_A/A_318.png,DPO_dataset/Img_B/B_318.png,DPO_dataset/Img_true/Real_318.png,DPO_dataset/Img_baseline/Baseline_318.png,,
319,"(np.float64(0.2912662014853908), np.float64(0.8147156787271475))",DPO_dataset/Img_A/A_319.png,DPO_dataset/Img_B/B_319.png,DPO_dataset/Img_true/Real_319.png,DPO_dataset/Img_baseline/Baseline_319.png,DPO_dataset/Img_B/B_319.png,DPO_dataset/Img_A/A_319.png
320,"(np.float64(0.26889028152934763), np.float64(0.7374592205939088))",DPO_dataset/Img_A/A_320.png,DPO_dataset/Img_B/B_320.png,DPO_dataset/Img_true/Real_320.png,DPO_dataset/Img_baseline/Baseline_320.png,,
321,"(np.float64(0.18025637420299948), np.float64(0.8111964821682476))",DPO_dataset/Img_A/A_321.png,DPO_dataset/Img_B/B_321.png,DPO_dataset/Img_true/Real_321.png,DPO_dataset/Img_baseline/Baseline_321.png,,
322,"(np.float64(0.16188270040764333), np.float64(0.6280727436981984))",DPO_dataset/Img_A/A_322.png,DPO_dataset/Img_B/B_322.png,DPO_dataset/Img_true/Real_322.png,DPO_dataset/Img_baseline/Baseline_322.png,DPO_dataset/Img_A/A_322.png,DPO_dataset/Img_B/B_322.png
323,"(np.float64(0.29544013745340614), np.float64(0.7850037966328592))",DPO_dataset/Img_A/A_323.png,DPO_dataset/Img_B/B_323.png,DPO_dataset/Img_true/Real_323.png,DPO_dataset/Img_baseline/Baseline_323.png,DPO_dataset/Img_A/A_323.png,DPO_dataset/Img_A/A_323.png
324,"(np.float64(0.29220841419768134), np.float64(0.749200493730516))",DPO_dataset/Img_A/A_324.png,DPO_dataset/Img_B/B_324.png,DPO_dataset/Img_true/Real_324.png,DPO_dataset/Img_baseline/Baseline_324.png,,
325,"(np.float64(0.3191726414544082), np.float64(0.8237799655428089))",DPO_dataset/Img_A/A_325.png,DPO_dataset/Img_B/B_325.png,DPO_dataset/Img_true/Real_325.png,DPO_dataset/Img_baseline/Baseline_325.png,,
326,"(np.float64(0.23521817506853498), np.float64(0.757697923172405))",DPO_dataset/Img_A/A_326.png,DPO_dataset/Img_B/B_326.png,DPO_dataset/Img_true/Real_326.png,DPO_dataset/Img_baseline/Baseline_326.png,DPO_dataset/Img_B/B_326.png,DPO_dataset/Img_A/A_326.png
327,"(np.float64(0.3953847285679373), np.float64(0.8761495562326842))",DPO_dataset/Img_A/A_327.png,DPO_dataset/Img_B/B_327.png,DPO_dataset/Img_true/Real_327.png,DPO_dataset/Img_baseline/Baseline_327.png,DPO_dataset/Img_B/B_327.png,DPO_dataset/Img_A/A_327.png
328,"(np.float64(0.33035461749737804), np.float64(0.8130674002194177))",DPO_dataset/Img_A/A_328.png,DPO_dataset/Img_B/B_328.png,DPO_dataset/Img_true/Real_328.png,DPO_dataset/Img_baseline/Baseline_328.png,,
329,"(np.float64(0.274601898883811), np.float64(0.7898277403586949))",DPO_dataset/Img_A/A_329.png,DPO_dataset/Img_B/B_329.png,DPO_dataset/Img_true/Real_329.png,DPO_dataset/Img_baseline/Baseline_329.png,DPO_dataset/Img_B/B_329.png,DPO_dataset/Img_A/A_329.png
330,"(np.float64(0.40727108539924106), np.float64(0.7583881909435836))",DPO_dataset/Img_A/A_330.png,DPO_dataset/Img_B/B_330.png,DPO_dataset/Img_true/Real_330.png,DPO_dataset/Img_baseline/Baseline_330.png,,
331,"(np.float64(0.356013736587795), np.float64(0.9633567191624781))",DPO_dataset/Img_A/A_331.png,DPO_dataset/Img_B/B_331.png,DPO_dataset/Img_true/Real_331.png,DPO_dataset/Img_baseline/Baseline_331.png,DPO_dataset/Img_B/B_331.png,DPO_dataset/Img_B/B_331.png
332,"(np.float64(0.15677844245054168), np.float64(0.9179846804655973))",DPO_dataset/Img_A/A_332.png,DPO_dataset/Img_B/B_332.png,DPO_dataset/Img_true/Real_332.png,DPO_dataset/Img_baseline/Baseline_332.png,,
333,"(np.float64(0.3624587415065525), np.float64(0.9042860737616556))",DPO_dataset/Img_A/A_333.png,DPO_dataset/Img_B/B_333.png,DPO_dataset/Img_true/Real_333.png,DPO_dataset/Img_baseline/Baseline_333.png,DPO_dataset/Img_A/A_333.png,DPO_dataset/Img_A/A_333.png
334,"(np.float64(0.26690513847799696), np.float64(0.6798701532859712))",DPO_dataset/Img_A/A_334.png,DPO_dataset/Img_B/B_334.png,DPO_dataset/Img_true/Real_334.png,DPO_dataset/Img_baseline/Baseline_334.png,,
335,"(np.float64(0.19443731422695706), np.float64(0.8041427463998538))",DPO_dataset/Img_A/A_335.png,DPO_dataset/Img_B/B_335.png,DPO_dataset/Img_true/Real_335.png,DPO_dataset/Img_baseline/Baseline_335.png,,
336,"(np.float64(0.15727663634405592), np.float64(0.6863852457052653))",DPO_dataset/Img_A/A_336.png,DPO_dataset/Img_B/B_336.png,DPO_dataset/Img_true/Real_336.png,DPO_dataset/Img_baseline/Baseline_336.png,DPO_dataset/Img_B/B_336.png,DPO_dataset/Img_A/A_336.png
337,"(np.float64(0.22655893578008404), np.float64(0.816772888222153))",DPO_dataset/Img_A/A_337.png,DPO_dataset/Img_B/B_337.png,DPO_dataset/Img_true/Real_337.png,DPO_dataset/Img_baseline/Baseline_337.png,DPO_dataset/Img_A/A_337.png,DPO_dataset/Img_A/A_337.png
338,"(np.float64(0.21276613159564928), np.float64(0.6060368764070522))",DPO_dataset/Img_A/A_338.png,DPO_dataset/Img_B/B_338.png,DPO_dataset/Img_true/Real_338.png,DPO_dataset/Img_baseline/Baseline_338.png,,
339,"(np.float64(0.20993602830744268), np.float64(0.8995605600373768))",DPO_dataset/Img_A/A_339.png,DPO_dataset/Img_B/B_339.png,DPO_dataset/Img_true/Real_339.png,DPO_dataset/Img_baseline/Baseline_339.png,,
340,"(np.float64(0.18165112196090513), np.float64(0.774269502740905))",DPO_dataset/Img_A/A_340.png,DPO_dataset/Img_B/B_340.png,DPO_dataset/Img_true/Real_340.png,DPO_dataset/Img_baseline/Baseline_340.png,DPO_dataset/Img_A/A_340.png,DPO_dataset/Img_B/B_340.png
341,"(np.float64(0.2774997130549005), np.float64(1.0))",DPO_dataset/Img_A/A_341.png,DPO_dataset/Img_B/B_341.png,DPO_dataset/Img_true/Real_341.png,DPO_dataset/Img_baseline/Baseline_341.png,,
342,"(np.float64(0.27052531530307344), np.float64(0.7459013096964319))",DPO_dataset/Img_A/A_342.png,DPO_dataset/Img_B/B_342.png,DPO_dataset/Img_true/Real_342.png,DPO_dataset/Img_baseline/Baseline_342.png,,
343,"(np.float64(0.3530836664944798), np.float64(0.717555330902306))",DPO_dataset/Img_A/A_343.png,DPO_dataset/Img_B/B_343.png,DPO_dataset/Img_true/Real_343.png,DPO_dataset/Img_baseline/Baseline_343.png,DPO_dataset/Img_A/A_343.png,DPO_dataset/Img_B/B_343.png
344,"(np.float64(0.24117150131644272), np.float64(0.7837127134791236))",DPO_dataset/Img_A/A_344.png,DPO_dataset/Img_B/B_344.png,DPO_dataset/Img_true/Real_344.png,DPO_dataset/Img_baseline/Baseline_344.png,DPO_dataset/Img_B/B_344.png,DPO_dataset/Img_B/B_344.png
345,"(np.float64(0.36233819541994283), np.float64(0.7539485821102608))",DPO_dataset/Img_A/A_345.png,DPO_dataset/Img_B/B_345.png,DPO_dataset/Img_true/Real_345.png,DPO_dataset/Img_baseline/Baseline_345.png,,
346,"(np.float64(0.3059788250543758), np.float64(0.7019477142635769))",DPO_dataset/Img_A/A_346.png,DPO_dataset/Img_B/B_346.png,DPO_dataset/Img_true/Real_346.png,DPO_dataset/Img_baseline/Baseline_346.png,DPO_dataset/Img_A/A_346.png,DPO_dataset/Img_B/B_346.png
347,"(np.float64(0.2980232520799244), np.float64(0.7768323011004519))",DPO_dataset/Img_A/A_347.png,DPO_dataset/Img_B/B_347.png,DPO_dataset/Img_true/Real_347.png,DPO_dataset/Img_baseline/Baseline_347.png,DPO_dataset/Img_A/A_347.png,DPO_dataset/Img_B/B_347.png
348,"(np.float64(0.27605145935608505), np.float64(0.9894377660871219))",DPO_dataset/Img_A/A_348.png,DPO_dataset/Img_B/B_348.png,DPO_dataset/Img_true/Real_348.png,DPO_dataset/Img_baseline/Baseline_348.png,DPO_dataset/Img_B/B_348.png,DPO_dataset/Img_B/B_348.png
349,"(np.float64(0.3613256638527256), np.float64(0.8848434282368239))",DPO_dataset/Img_A/A_349.png,DPO_dataset/Img_B/B_349.png,DPO_dataset/Img_true/Real_349.png,DPO_dataset/Img_baseline/Baseline_349.png,,
350,"(np.float64(0.30124181657059296), np.float64(0.7030226315324657))",DPO_dataset/Img_A/A_350.png,DPO_dataset/Img_B/B_350.png,DPO_dataset/Img_true/Real_350.png,DPO_dataset/Img_baseline/Baseline_350.png,DPO_dataset/Img_B/B_350.png,DPO_dataset/Img_B/B_350.png
351,"(np.float64(0.22322571373058692), np.float64(0.7645675531087899))",DPO_dataset/Img_A/A_351.png,DPO_dataset/Img_B/B_351.png,DPO_dataset/Img_true/Real_351.png,DPO_dataset/Img_baseline/Baseline_351.png,,
352,"(np.float64(0.3070661145973289), np.float64(0.944739602034795))",DPO_dataset/Img_A/A_352.png,DPO_dataset/Img_B/B_352.png,DPO_dataset/Img_true/Real_352.png,DPO_dataset/Img_baseline/Baseline_352.png,,
353,"(np.float64(0.1939369159937366), np.float64(0.8924142354130369))",DPO_dataset/Img_A/A_353.png,DPO_dataset/Img_B/B_353.png,DPO_dataset/Img_true/Real_353.png,DPO_dataset/Img_baseline/Baseline_353.png,DPO_dataset/Img_A/A_353.png,DPO_dataset/Img_B/B_353.png
354,"(np.float64(0.1968166702263107), np.float64(0.9115430588377839))",DPO_dataset/Img_A/A_354.png,DPO_dataset/Img_B/B_354.png,DPO_dataset/Img_true/Real_354.png,DPO_dataset/Img_baseline/Baseline_354.png,DPO_dataset/Img_A/A_354.png,DPO_dataset/Img_B/B_354.png
355,"(np.float64(0.29743319481538183), np.float64(0.7498371085261664))",DPO_dataset/Img_A/A_355.png,DPO_dataset/Img_B/B_355.png,DPO_dataset/Img_true/Real_355.png,DPO_dataset/Img_baseline/Baseline_355.png,DPO_dataset/Img_B/B_355.png,DPO_dataset/Img_B/B_355.png
356,"(np.float64(0.4632803183013265), np.float64(0.8611992932433252))",DPO_dataset/Img_A/A_356.png,DPO_dataset/Img_B/B_356.png,DPO_dataset/Img_true/Real_356.png,DPO_dataset/Img_baseline/Baseline_356.png,,
357,"(np.float64(0.1817912150815136), np.float64(0.8429448896755238))",DPO_dataset/Img_A/A_357.png,DPO_dataset/Img_B/B_357.png,DPO_dataset/Img_true/Real_357.png,DPO_dataset/Img_baseline/Baseline_357.png,DPO_dataset/Img_B/B_357.png,DPO_dataset/Img_A/A_357.png
358,"(np.float64(0.3679771525411848), np.float64(0.9298761255271224))",DPO_dataset/Img_A/A_358.png,DPO_dataset/Img_B/B_358.png,DPO_dataset/Img_true/Real_358.png,DPO_dataset/Img_baseline/Baseline_358.png,,
359,"(np.float64(0.06626228152035603), np.float64(0.6583012908424682))",DPO_dataset/Img_A/A_359.png,DPO_dataset/Img_B/B_359.png,DPO_dataset/Img_true/Real_359.png,DPO_dataset/Img_baseline/Baseline_359.png,DPO_dataset/Img_A/A_359.png,DPO_dataset/Img_A/A_359.png
360,"(np.float64(0.4987909546138636), np.float64(0.8985928037350845))",DPO_dataset/Img_A/A_360.png,DPO_dataset/Img_B/B_360.png,DPO_dataset/Img_true/Real_360.png,DPO_dataset/Img_baseline/Baseline_360.png,,
361,"(np.float64(0.2758647378256136), np.float64(0.9841607603694524))",DPO_dataset/Img_A/A_361.png,DPO_dataset/Img_B/B_361.png,DPO_dataset/Img_true/Real_361.png,DPO_dataset/Img_baseline/Baseline_361.png,DPO_dataset/Img_A/A_361.png,DPO_dataset/Img_B/B_361.png
362,"(np.float64(0.2717525752588632), np.float64(0.964488531315217))",DPO_dataset/Img_A/A_362.png,DPO_dataset/Img_B/B_362.png,DPO_dataset/Img_true/Real_362.png,DPO_dataset/Img_baseline/Baseline_362.png,,
363,"(np.float64(0.3049678169553178), np.float64(0.8280717081896853))",DPO_dataset/Img_A/A_363.png,DPO_dataset/Img_B/B_363.png,DPO_dataset/Img_true/Real_363.png,DPO_dataset/Img_baseline/Baseline_363.png,DPO_dataset/Img_B/B_363.png,DPO_dataset/Img_A/A_363.png
364,"(np.float64(0.34030964988599116), np.float64(0.7733928624481977))",DPO_dataset/Img_A/A_364.png,DPO_dataset/Img_B/B_364.png,DPO_dataset/Img_true/Real_364.png,DPO_dataset/Img_baseline/Baseline_364.png,DPO_dataset/Img_B/B_364.png,DPO_dataset/Img_B/B_364.png
365,"(np.float64(0.20399998484056522), np.float64(0.7390795465814176))",DPO_dataset/Img_A/A_365.png,DPO_dataset/Img_B/B_365.png,DPO_dataset/Img_true/Real_365.png,DPO_dataset/Img_baseline/Baseline_365.png,,
366,"(np.float64(0.33745021076806736), np.float64(0.8347768092626279))",DPO_dataset/Img_A/A_366.png,DPO_dataset/Img_B/B_366.png,DPO_dataset/Img_true/Real_366.png,DPO_dataset/Img_baseline/Baseline_366.png,,
367,"(np.float64(0.5675069822361716), np.float64(0.7912953390163944))",DPO_dataset/Img_A/A_367.png,DPO_dataset/Img_B/B_367.png,DPO_dataset/Img_true/Real_367.png,DPO_dataset/Img_baseline/Baseline_367.png,,
368,"(np.float64(0.11879809210004086), np.float64(0.8545018523791361))",DPO_dataset/Img_A/A_368.png,DPO_dataset/Img_B/B_368.png,DPO_dataset/Img_true/Real_368.png,DPO_dataset/Img_baseline/Baseline_368.png,,
369,"(np.float64(0.3590665659328919), np.float64(0.6641300392624182))",DPO_dataset/Img_A/A_369.png,DPO_dataset/Img_B/B_369.png,DPO_dataset/Img_true/Real_369.png,DPO_dataset/Img_baseline/Baseline_369.png,DPO_dataset/Img_B/B_369.png,DPO_dataset/Img_A/A_369.png
370,"(np.float64(0.2768083846562475), np.float64(0.7227019282518531))",DPO_dataset/Img_A/A_370.png,DPO_dataset/Img_B/B_370.png,DPO_dataset/Img_true/Real_370.png,DPO_dataset/Img_baseline/Baseline_370.png,DPO_dataset/Img_B/B_370.png,DPO_dataset/Img_B/B_370.png
371,"(np.float64(0.3446804497159654), np.float64(0.8577520130830407))",DPO_dataset/Img_A/A_371.png,DPO_dataset/Img_B/B_371.png,DPO_dataset/Img_true/Real_371.png,DPO_dataset/Img_baseline/Baseline_371.png,DPO_dataset/Img_B/B_371.png,DPO_dataset/Img_B/B_371.png
372,"(np.float64(0.2512114871962702), np.float64(0.756258346692528))",DPO_dataset/Img_A/A_372.png,DPO_dataset/Img_B/B_372.png,DPO_dataset/Img_true/Real_372.png,DPO_dataset/Img_baseline/Baseline_372.png,DPO_dataset/Img_B/B_372.png,None
373,"(np.float64(0.31379996665196286), np.float64(0.8739680943303436))",DPO_dataset/Img_A/A_373.png,DPO_dataset/Img_B/B_373.png,DPO_dataset/Img_true/Real_373.png,DPO_dataset/Img_baseline/Baseline_373.png,DPO_dataset/Img_A/A_373.png,DPO_dataset/Img_B/B_373.png
374,"(np.float64(0.18647233681514466), np.float64(0.7502335507864248))",DPO_dataset/Img_A/A_374.png,DPO_dataset/Img_B/B_374.png,DPO_dataset/Img_true/Real_374.png,DPO_dataset/Img_baseline/Baseline_374.png,,
375,"(np.float64(0.378806768754219), np.float64(0.8853372703476415))",DPO_dataset/Img_A/A_375.png,DPO_dataset/Img_B/B_375.png,DPO_dataset/Img_true/Real_375.png,DPO_dataset/Img_baseline/Baseline_375.png,DPO_dataset/Img_B/B_375.png,DPO_dataset/Img_B/B_375.png
376,"(np.float64(0.3520816628494498), np.float64(0.5861489022131412))",DPO_dataset/Img_A/A_376.png,DPO_dataset/Img_B/B_376.png,DPO_dataset/Img_true/Real_376.png,DPO_dataset/Img_baseline/Baseline_376.png,,
377,"(np.float64(0.15522024161053136), np.float64(0.9506101701239675))",DPO_dataset/Img_A/A_377.png,DPO_dataset/Img_B/B_377.png,DPO_dataset/Img_true/Real_377.png,DPO_dataset/Img_baseline/Baseline_377.png,DPO_dataset/Img_B/B_377.png,DPO_dataset/Img_A/A_377.png
378,"(np.float64(0.24443179228595202), np.float64(0.6717877700850071))",DPO_dataset/Img_A/A_378.png,DPO_dataset/Img_B/B_378.png,DPO_dataset/Img_true/Real_378.png,DPO_dataset/Img_baseline/Baseline_378.png,,
379,"(np.float64(0.29990227277224824), np.float64(0.7080041368355631))",DPO_dataset/Img_A/A_379.png,DPO_dataset/Img_B/B_379.png,DPO_dataset/Img_true/Real_379.png,DPO_dataset/Img_baseline/Baseline_379.png,,
380,"(np.float64(0.476494272955327), np.float64(0.8844241853245313))",DPO_dataset/Img_A/A_380.png,DPO_dataset/Img_B/B_380.png,DPO_dataset/Img_true/Real_380.png,DPO_dataset/Img_baseline/Baseline_380.png,DPO_dataset/Img_A/A_380.png,DPO_dataset/Img_A/A_380.png
381,"(np.float64(0.2335538889142735), np.float64(0.7844348928806522))",DPO_dataset/Img_A/A_381.png,DPO_dataset/Img_B/B_381.png,DPO_dataset/Img_true/Real_381.png,DPO_dataset/Img_baseline/Baseline_381.png,,
382,"(np.float64(0.4000506509713348), np.float64(0.9771670580905928))",DPO_dataset/Img_A/A_382.png,DPO_dataset/Img_B/B_382.png,DPO_dataset/Img_true/Real_382.png,DPO_dataset/Img_baseline/Baseline_382.png,DPO_dataset/Img_A/A_382.png,DPO_dataset/Img_A/A_382.png
383,"(np.float64(0.19863855781782064), np.float64(0.9968899738714548))",DPO_dataset/Img_A/A_383.png,DPO_dataset/Img_B/B_383.png,DPO_dataset/Img_true/Real_383.png,DPO_dataset/Img_baseline/Baseline_383.png,DPO_dataset/Img_B/B_383.png,DPO_dataset/Img_B/B_383.png
384,"(np.float64(0.4016721098740113), np.float64(0.8405408061074643))",DPO_dataset/Img_A/A_384.png,DPO_dataset/Img_B/B_384.png,DPO_dataset/Img_true/Real_384.png,DPO_dataset/Img_baseline/Baseline_384.png,,
385,"(np.float64(0.19056158601994197), np.float64(0.8271559874086383))",DPO_dataset/Img_A/A_385.png,DPO_dataset/Img_B/B_385.png,DPO_dataset/Img_true/Real_385.png,DPO_dataset/Img_baseline/Baseline_385.png,,
386,"(np.float64(0.3667623475710889), np.float64(0.6955842908546687))",DPO_dataset/Img_A/A_386.png,DPO_dataset/Img_B/B_386.png,DPO_dataset/Img_true/Real_386.png,DPO_dataset/Img_baseline/Baseline_386.png,,
387,"(np.float64(0.13300472851140238), np.float64(0.8754354861454915))",DPO_dataset/Img_A/A_387.png,DPO_dataset/Img_B/B_387.png,DPO_dataset/Img_true/Real_387.png,DPO_dataset/Img_baseline/Baseline_387.png,,
388,"(np.float64(0.2663923643213517), np.float64(0.8982303635176752))",DPO_dataset/Img_A/A_388.png,DPO_dataset/Img_B/B_388.png,DPO_dataset/Img_true/Real_388.png,DPO_dataset/Img_baseline/Baseline_388.png,DPO_dataset/Img_A/A_388.png,DPO_dataset/Img_A/A_388.png
389,"(np.float64(0.3345820663707422), np.float64(0.7322444526248449))",DPO_dataset/Img_A/A_389.png,DPO_dataset/Img_B/B_389.png,DPO_dataset/Img_true/Real_389.png,DPO_dataset/Img_baseline/Baseline_389.png,,
390,"(np.float64(0.21370996701039252), np.float64(0.8838280412874732))",DPO_dataset/Img_A/A_390.png,DPO_dataset/Img_B/B_390.png,DPO_dataset/Img_true/Real_390.png,DPO_dataset/Img_baseline/Baseline_390.png,DPO_dataset/Img_B/B_390.png,DPO_dataset/Img_A/A_390.png
391,"(np.float64(0.32008706419882993), np.float64(0.7884085353540125))",DPO_dataset/Img_A/A_391.png,DPO_dataset/Img_B/B_391.png,DPO_dataset/Img_true/Real_391.png,DPO_dataset/Img_baseline/Baseline_391.png,DPO_dataset/Img_B/B_391.png,DPO_dataset/Img_A/A_391.png
392,"(np.float64(0.27267080390079657), np.float64(0.9043275750897954))",DPO_dataset/Img_A/A_392.png,DPO_dataset/Img_B/B_392.png,DPO_dataset/Img_true/Real_392.png,DPO_dataset/Img_baseline/Baseline_392.png,DPO_dataset/Img_B/B_392.png,DPO_dataset/Img_A/A_392.png
393,"(np.float64(0.17187027322408663), np.float64(0.8429747180997436))",DPO_dataset/Img_A/A_393.png,DPO_dataset/Img_B/B_393.png,DPO_dataset/Img_true/Real_393.png,DPO_dataset/Img_baseline/Baseline_393.png,,
394,"(np.float64(0.3858354565793543), np.float64(0.7497977184239444))",DPO_dataset/Img_A/A_394.png,DPO_dataset/Img_B/B_394.png,DPO_dataset/Img_true/Real_394.png,DPO_dataset/Img_baseline/Baseline_394.png,,
395,"(np.float64(0.24582511979199584), np.float64(0.7376911626101132))",DPO_dataset/Img_A/A_395.png,DPO_dataset/Img_B/B_395.png,DPO_dataset/Img_true/Real_395.png,DPO_dataset/Img_baseline/Baseline_395.png,,
396,"(np.float64(0.36929461018879683), np.float64(0.7705176945478109))",DPO_dataset/Img_A/A_396.png,DPO_dataset/Img_B/B_396.png,DPO_dataset/Img_true/Real_396.png,DPO_dataset/Img_baseline/Baseline_396.png,,
397,"(np.float64(0.3667986938015972), np.float64(0.7996139151457968))",DPO_dataset/Img_A/A_397.png,DPO_dataset/Img_B/B_397.png,DPO_dataset/Img_true/Real_397.png,DPO_dataset/Img_baseline/Baseline_397.png,,
398,"(np.float64(0.25355245777450114), np.float64(0.9710916962700563))",DPO_dataset/Img_A/A_398.png,DPO_dataset/Img_B/B_398.png,DPO_dataset/Img_true/Real_398.png,DPO_dataset/Img_baseline/Baseline_398.png,,
